make,model,version,fuel,year,kms,power,shift,price,currency,location,latitude,longitude
Toyota,C-HR,1.8 125H ADVANCE,Diésel,2019,80700.0,122.0,automatic,21900,EUR,Trapaga-Causo,43.2974877,-3.0219539
Toyota,C-HR,1.8 125H Advance,Diésel,2021,86000.0,122.0,automatic,21490,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Advance,Diésel,2021,77863.0,122.0,automatic,21140,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Advance,Diésel,2021,71209.0,122.0,automatic,21140,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Advance,Diésel,2021,89340.0,122.0,automatic,20990,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Advance,Diésel,2021,87050.0,122.0,automatic,20490,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Dynamic Plus,Diésel,2017,55586.0,122.0,automatic,20990,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,1.8 125H Active,Diésel,2020,126.0,122.0,automatic,18990,EUR,Sevilla,37.3886303,-5.9953403
Toyota,C-HR,Hybrid 1.8 HSD 122 Advance  + Pack Plus 5p S/S CVT,Eléctrico,2018,65898.0,122.0,automatic,22500,EUR,Pamplona/Iruña,42.8182536,-1.6440304
Toyota,C-HR,125H 122 Advance 5p S/S e-CVT,Eléctrico,2020,29852.0,122.0,automatic,20818,EUR,Barcelona,41.3828939,2.1774322
Toyota,C-HR,1.8 VVT-I HYBRID LIMITED EDITION AUTO 5P,Gasolina,2019,29119.0,122.0,automatic,27200,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,41918.0,122.0,automatic,23000,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2021,18609.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2022,20316.0,122.0,automatic,28900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2022,23587.0,122.0,automatic,29100,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2022,22430.0,122.0,automatic,28900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2022,24182.0,122.0,automatic,29000,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2021,13409.0,122.0,automatic,28700,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,69839.0,122.0,automatic,21600,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,46182.0,122.0,automatic,23300,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,2.0 VVT I-HYBRID ADVANCE AUTO 5P,Diésel,2022,9196.0,184.0,automatic,30900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,69216.0,122.0,automatic,22400,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,54321.0,122.0,automatic,22300,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2019,24961.0,122.0,automatic,23900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2019,59852.0,122.0,automatic,22000,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,C-HR,1.8 VVT-I HYBRID ADVANCE AUTO 5P,Gasolina,2018,27521.0,122.0,automatic,22100,EUR,Fornells de la Selva,41.9319675,2.8090343
Opel,Vivaro,Combi 6 L2 T-Acr 2.9T 1.6 CDTi BiTurbo 125 4p S/S,Diésel,2017,140000.0,125.0,manual,24800,EUR,Úbeda,38.0111398,-3.3719098
Opel,Vivaro,Combi6 2.76T 1.9 Di 82 Corto 4p Acrist.,Diésel,2005,122000.0,82.0,manual,8900,EUR,Griñón,40.2136607,-3.8581479
Opel,Vivaro,Combi Plus 6 L2 T-Acr 2.9T 1.6 CDTi 120 4p S/S,Diésel,2018,97000.0,120.0,manual,22990,EUR,Bilbao,43.2630018,-2.9350039
Opel,Vivaro,Combi 9 L2 T-Acr 2.9T 1.6 CDTi BiTurbo 125 4p S/S,Diésel,2018,180000.0,125.0,manual,16500,EUR,Collado Mediano,40.6943707,-4.0247212
Opel,Movano,Furgón 3500 2.3 CDTi 130 L2H2 4p,Diésel,2017,250000.0,130.0,manual,24950,EUR,Collado Mediano,40.6943707,-4.0247212
Opel,Corsa,CORSA 1.3 CDTi Business 75 3p,Diésel,2017,148161.0,75.0,manual,6900,EUR,Sevilla,37.3886303,-5.9953403
Opel,Corsa,CORSA 1.3 CDTi Business 75 3p,Diésel,2017,148348.0,75.0,manual,6900,EUR,Sevilla,37.3886303,-5.9953403
Opel,Corsa,1.2T XHL 74kW (100CV) Elegance,Gasolina,2021,49623.0,100.0,manual,14290,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.2T XHL 74kW (100CV) Elegance,Gasolina,2021,36545.0,100.0,manual,14490,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.5D DT 74kW (100CV) GS-Line,Diésel,2021,49740.0,102.0,manual,15990,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.2T XHL 74kW (100CV) Elegance,Gasolina,2021,28545.0,100.0,manual,14990,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.2T XHL 74kW (100CV) Elegance,Gasolina,2021,31792.0,100.0,manual,14590,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.5D DT 74kW (100CV) GS-Line,Diésel,2021,31638.0,102.0,manual,16490,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.5D DT 74kW (100CV) GS-Line,Diésel,2021,42048.0,102.0,manual,16490,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.4 Turbo Start/Stop Selective,Gasolina,2015,121063.0,100.0,manual,9790,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.4 Turbo Start/Stop Selective,Gasolina,2015,121063.0,100.0,manual,9990,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.2T XHL 74kW (100CV) GS-Line,Gasolina,2021,32722.0,100.0,manual,15490,EUR,Madrid,40.4167047,-3.7035825
Opel,Corsa,1.4 66kW (90CV) 120 Aniversario GLP,Diésel,2019,63616.0,90.0,manual,10490,EUR,Bilbao,43.2630018,-2.9350039
Opel,Mokka,1.2 T 96kW (130 CV) GS Line,Gasolina,2021,32012.0,130.0,manual,21490,EUR,Madrid,40.4167047,-3.7035825
Opel,Mokka,1.2 T 96kW (130 CV) GS Line,Gasolina,2021,32012.0,130.0,manual,20890,EUR,Madrid,40.4167047,-3.7035825
Opel,Mokka,1.5 D GS Line,Diésel,2022,18534.0,110.0,manual,21490,EUR,Madrid,40.4167047,-3.7035825
Opel,Mokka,1.5 D GS Line,Diésel,2022,18534.0,110.0,manual,20890,EUR,Madrid,40.4167047,-3.7035825
Opel,Mokka,1.6 CDTi 4X2 S&S Selective,Diésel,2016,68500.0,136.0,manual,12490,EUR,Bilbao,43.2630018,-2.9350039
Opel,Mokka,1.2T 100 Business Elegance 5p S/S,Gasolina,2021,37003.0,101.0,manual,21900,EUR,Girona,41.9793006,2.8199439
Opel,Insignia,2.0 CDTi 110 Essentia 5p,Diésel,2011,160000.0,110.0,manual,7490,EUR,Arriaga,16.254951249999998,-93.89498812393427
Opel,Insignia,INSIGNIA 2.0CDTI EcoF. S&S Selective 140 4p-5p (CO2 98),Diésel,2015,168386.0,140.0,manual,8100,EUR,Sevilla,37.3886303,-5.9953403
Opel,Insignia,INSIGNIA Sports Tourer 1.6CDTI EcoFlex S&S Business 136,Diésel,2017,134855.0,136.0,manual,10900,EUR,Sevilla,37.3886303,-5.9953403
Opel,Insignia,ST 2.0 CDTI ecoFLEX S&S 120 CV Business,Diésel,2014,113283.0,120.0,manual,10590,EUR,Madrid,40.4167047,-3.7035825
Opel,Insignia,ST 2.0 CDTI ecoFLEX S&S 120 CV Business,Diésel,2014,113283.0,120.0,manual,10190,EUR,Madrid,40.4167047,-3.7035825
Opel,Insignia,GS 1.5 Turbo XFL Selective 103 kW (140 CV),Gasolina,2017,48520.0,140.0,manual,19538,EUR,Collado Villalba,40.6431496,-3.9930128
Opel,Insignia,Sports Tourer 1.6 CDTI SANDS ecoFlex Excellence 100 kW (136 CV),Diésel,2017,101618.0,136.0,manual,12300,EUR,Valladolid,41.6521328,-4.728562
Opel,Insignia,2.0 CDTI Start & Stop Excellence,Diésel,2016,97000.0,170.0,automatic,13490,EUR,Bilbao,43.2630018,-2.9350039
Toyota,Land Cruiser,2.8D-4D 130KW VX AUTO 5P 7 Plazas,Diésel,2018,54242.0,177.0,automatic,44500,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,Hybrid 1.8 VVT-i 136 Active 5p PGS,Eléctrico,2014,151382.0,136.0,automatic,12890,EUR,Viladecans,41.3163083,2.0156034
Toyota,Auris,130 ACTIVE,Gasolina,2013,100400.0,132.0,manual,10800,EUR,Trapaga-Causo,43.2974877,-3.0219539
Toyota,Auris,1.2 120T Feel! Touring Sports,Gasolina,2017,75328.0,116.0,manual,12990,EUR,Sevilla,37.3886303,-5.9953403
Toyota,Auris,Hybrid 1.8 140H Feel! Bi-tono 5p e-CVT,Eléctrico,2017,38000.0,136.0,automatic,19500,EUR,Montmeló,41.5515189,2.2480812
Toyota,Auris,2.0D 120 Feell 5p,Diésel,2015,160000.0,124.0,manual,8500,EUR,Terrassa,41.5629623,2.0100492
Toyota,Auris,1.6 Valvematic 130 Active 5p,Gasolina,2012,198000.0,132.0,manual,6490,EUR,Granollers,41.6079555,2.2876008
Toyota,Auris,1.8 VVT-I HYBRID FEEL! EDITION 5P,Gasolina,2018,52865.0,136.0,automatic,18700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,1.8 VVT-I HYBRID FEEL! 5P,Gasolina,2018,114663.0,136.0,automatic,16900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,fam. 1.8 VVT-I HYBRID ACTIVE 5P,Diésel,2016,85453.0,136.0,automatic,16900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,1.8 VVT-I HYBRID ACTIVE BUSINESS PLUS 5P,Diésel,2019,89274.0,136.0,automatic,17900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,1.8 VVT-I HYBRID FEEL! EDITION 5P,Gasolina,2018,67522.0,136.0,automatic,18200,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Auris,1.8 VVT-I HYBRID FEEL! EDITION 5P,Gasolina,2018,73122.0,136.0,automatic,17800,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Auris,1.8 VVT-I HYBRID FEEL! EDITION 5P,Gasolina,2018,61427.0,136.0,automatic,18100,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Auris,1.8 VVT-I HYBRID ACTIVE 5P,Gasolina,2019,59349.0,136.0,automatic,18300,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,2.0 180H FEEL! E-CVT TOURING SPORT,Diésel,2019,91996.0,180.0,automatic,20990,EUR,Sevilla,37.3886303,-5.9953403
Toyota,Corolla,1.8 125H ACTIVE TECH E-CVT,Diésel,2022,12063.0,122.0,automatic,19990,EUR,Sevilla,37.3886303,-5.9953403
Volvo,XC60,2.0 D4 AWD Momentum Auto,Diésel,2018,103870.0,190.0,automatic,32890,EUR,Madrid,40.4167047,-3.7035825
Volvo,XC60,2.0 B4 D MOMENTUM PRO AUTO 5P,Diésel,2022,30000.0,197.0,automatic,43500,EUR,Murcia,37.9923795,-1.1305431
Volvo,XC60,D3 Momentum 110 kW (150 CV),Diésel,2018,64907.0,150.0,manual,27990,EUR,Leganés,40.3281942,-3.76527
Toyota,Corolla,Verso 2.2 D-4D 177 Sport 5p,Diésel,2006,180000.0,177.0,manual,5600,EUR,Fuengirola,36.5388398,-4.6233974
Toyota,Corolla,125H 122 Business Plus 5p S/S e-CVT,Eléctrico,2020,21000.0,122.0,automatic,20990,EUR,El Aeroport del Prat,41.3184957,2.076948
Toyota,Corolla,Touring Sports 125H 122 Active Tech 5p S/S e-CVT,Eléctrico,2022,14629.0,122.0,automatic,24900,EUR,Sant Boi de Llobregat,41.3459033,2.0413673
Toyota,Corolla,1.33 VVT-i Dual 101 Active 4p,Diésel,2011,205000.0,101.0,manual,5800,EUR,Ibi,38.623288,-0.5730513
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2021,18688.0,122.0,automatic,24900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,125H e-CVT 5P ACTIVE,Diésel,2022,17.0,122.0,automatic,24900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,11276.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,13373.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,15290.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,11432.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,11628.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,17507.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,13494.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,15695.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,22765.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,11501.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,10563.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,14269.0,122.0,automatic,26700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Diésel,2020,16720.0,122.0,automatic,24100,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,8465.0,122.0,automatic,25600,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,3547.0,122.0,automatic,25900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,23898.0,122.0,automatic,25600,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,26917.0,122.0,automatic,25600,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,23653.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,5P 1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,11216.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,5P 1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,14576.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,20342.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,21223.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,5P 1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,14920.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Diésel,2022,4000.0,122.0,automatic,24900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,5P 1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,14474.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,5P 1.8 Hybrid Active Tech e-cvt 5p,Diésel,2022,9689.0,122.0,automatic,26800,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 4P,Gasolina,2022,11784.0,122.0,automatic,25400,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Diésel,2022,10.0,122.0,automatic,24900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2019,52378.0,122.0,automatic,20900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,fam. 1.8 HYBRID ACTIVE TECH E-CVT 5P,Gasolina,2022,12139.0,122.0,automatic,28900,EUR,Fornells de la Selva,41.9319675,2.8090343
Toyota,Corolla,Verso 1.8 VVT-i 129 Luna 5p,Gasolina,2007,137000.0,129.0,manual,7350,EUR,Barcelona,41.3828939,2.1774322
Mitsubishi,Outlander,2.0 MIVEC Motion 2WD 5 plazas,Gasolina,2021,10005.0,150.0,automatic,24199,EUR,Madrid,40.4167047,-3.7035825
Mitsubishi,Outlander,2.2 DI-D 150 Motion 4WD 5p 7plz S/S Aut.,Diésel,2015,115000.0,150.0,automatic,17490,EUR,Granollers,41.6079555,2.2876008
Mitsubishi,Outlander,2.2 DI-D 150 Motion 4WD 5p 7plz S/S Aut.,Diésel,2013,140000.0,150.0,automatic,12999,EUR,El Prat de Llobregat,41.3246333,2.0952568
Volvo,XC60,D3 Kinetic 110 kW (150 CV),Diésel,2016,92927.0,150.0,manual,21735,EUR,Zaragoza,41.6521342,-0.8809428
Volvo,XC60,D3 Momentum Auto 110 kW (150 CV),Diésel,2016,69968.0,150.0,automatic,25875,EUR,Zaragoza,41.6521342,-0.8809428
Audi,RS3,Sportback 2.5 TFSI 400 quattro 5p S tronic,Gasolina,2018,44155.0,400.0,automatic,58990,EUR,Casas Novas,41.4762551,-8.2266569
SsangYong,Tivoli,1.6 D16T PREMIUM 5P,Diésel,2017,53000.0,115.0,manual,15900,EUR,Fornells de la Selva,41.9319675,2.8090343
SsangYong,Korando,1.5 G15T URBAN AUTO 5P,Gasolina,2021,21074.0,163.0,automatic,24900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
SsangYong,Korando,1.5 G15T 110KW LP URBAN PLUS 5P,Gasolina,2022,5205.0,149.0,manual,25900,EUR,Fornells de la Selva,41.9319675,2.8090343
SEAT,Leon,1.4 TSI 125cv St&Sp FR,Gasolina,2016,68917.0,125.0,manual,13990,EUR,Almería,36.8414197,-2.4628135
SEAT,Leon,FR,Gasolina,2020,42050.0,150.0,manual,20995,EUR,L'Hospitalet de Llobregat,41.3598601,2.0997927
Jeep,Wrangler,2.0T GME 270 Sahara 3p E6D Aut. MY19,Gasolina,2020,56000.0,272.0,automatic,47900,EUR,Castello/Castellon de La Plana,39.9860347,-0.0377354
Jeep,Wrangler,2.8 CRD 200 Sahara 2p MY11,Diésel,2012,135000.0,200.0,manual,28900,EUR,Villanueva del Arzobispo,38.1687701,-3.0076576
Audi,A1,Sportback 25 TFSI 70kW (95CV),Gasolina,2020,35098.0,95.0,manual,19990,EUR,Leganés,40.3281942,-3.76527
Audi,A1,Sportback 1.4 TDI 90CV Adrenalin,Diésel,2016,62000.0,89.0,manual,16690,EUR,Barcelona,41.3828939,2.1774322
Audi,A1,1.0 25 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2021,16294.0,95.0,manual,24300,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI ADVANCED SPORTBACK 5P,Gasolina,2019,61026.0,116.0,manual,20300,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 25 TFSI ADVANCED SPORTBACK 5P,Gasolina,2019,23284.0,95.0,manual,20900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 25 TFSI ADVANCED SPORTBACK 5P,Gasolina,2019,40621.0,95.0,manual,20700,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.4 TFSI ADRENALIN 3P,Gasolina,2017,36417.0,125.0,manual,19100,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2022,16418.0,110.0,manual,25900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2022,21635.0,110.0,manual,25400,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2022,24071.0,110.0,manual,25100,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI S TRONIC ADRENALIN SPORTBACK 5P,Gasolina,2022,27482.0,110.0,automatic,28900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 30 TFSI S TRONIC ADRENALIN SPORTBACK 5P,Gasolina,2022,19493.0,110.0,automatic,29200,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,A1,1.0 25 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2021,33197.0,95.0,manual,23200,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,A1,1.0 25 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2021,31437.0,95.0,manual,23200,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,A1,1.0 25 TFSI ADRENALIN EDITION SPORTBACK 5P,Gasolina,2021,32593.0,95.0,manual,23600,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,A1,1.0 30 TFSI ADVANCED SPORTBACK 5P,Gasolina,2019,29617.0,116.0,manual,19900,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,A1,1.4 TFSI ADRENALIN SPORTBACK 5P,Gasolina,2018,65531.0,125.0,manual,19900,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,A1,1.2 TFSI 86 Attraction 3p,Gasolina,2014,58000.0,86.0,manual,14990,EUR,Cabrera de Mar,41.5276986,2.3925117
Audi,A4,35 TDI 163 Advanced 4p S tronic 7,Diésel,2020,15000.0,163.0,automatic,38450,EUR,Zaragoza,41.6521342,-0.8809428
Audi,A4,Avant 2.0 TDI 110kW(150CV) S tronic,Diésel,2017,76999.0,150.0,automatic,28290,EUR,Sevilla,37.3886303,-5.9953403
Audi,A4,Avant 2.0 TDI 150CV design edition,Diésel,2016,65000.0,150.0,manual,18490,EUR,Sevilla,37.3886303,-5.9953403
KIA,Rio,1.2 CVVT 85cv Concept,Gasolina,2015,65422.0,85.0,manual,7990,EUR,Almería,36.8414197,-2.4628135
KIA,Niro,1.6 Concept,Diésel,2019,122216.0,104.0,automatic,18099,EUR,Madrid,40.4167047,-3.7035825
KIA,Niro,1.6 Concept,Diésel,2019,122216.0,104.0,automatic,17799,EUR,Madrid,40.4167047,-3.7035825
Audi,Q2,Design 30 TFSI 85kW (116CV) S tronic,Gasolina,2019,65122.0,116.0,automatic,25400,EUR,O Porriño,42.1618812,-8.6202683
Audi,Q2,2.0 TDI 150 Sport Edition quattro 5p S tronic,Diésel,2018,54777.0,150.0,manual,27900,EUR,Barcelona,41.3828939,2.1774322
Audi,Q2,2.0 35 TDI DESIGN 5P,Diésel,2020,21924.0,150.0,manual,31400,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,Q2,2.0 35 TDI S TRONIC DESIGN 5P,Diésel,2020,66143.0,150.0,automatic,29900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,Q2,1.0 30 TFSI SPORT 5P,Gasolina,2019,18196.0,116.0,manual,26900,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,Q2,2.0 30 TDI S TRONIC BLACK LINE 5P,Diésel,2021,32049.0,116.0,automatic,33100,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,Q2,SPORT 30 TDI 85KW 116CV,Diésel,2019,72198.0,116.0,manual,22999,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,2.0 30 TDI S TRONIC BLACK LINE 5P,Diésel,2021,32558.0,116.0,automatic,32400,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,LAUNCH EDITION 35 TFSI S TRONIC 150CV,Gasolina,2021,20854.0,150.0,automatic,34200,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,1.6 30 TDI DESIGN 5P,Diésel,2020,26560.0,116.0,manual,26900,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,2.0 35 TDI S TRONIC S LINE 5P,Diésel,2022,27048.0,150.0,automatic,36400,EUR,Santa Coloma de Gramenet,41.4515626,2.2083371
Audi,Q2,1.5 35 TFSI SPORT 5P,Gasolina,2019,30173.0,150.0,manual,28900,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,1.6 30 TDI S TRONIC DESIGN 5P,Diésel,2019,80552.0,116.0,automatic,26400,EUR,Fornells de la Selva,41.9319675,2.8090343
Audi,Q2,1.0 30 TFSI SPORT 5P,Gasolina,2019,22436.0,116.0,manual,27000,EUR,Fornells de la Selva,41.9319675,2.8090343
